Name,StructType,Project_Id,ProjectLnk,Status,Appear_Dt,Appear_Src,Disapp_Dt,Disapp_Src,Editor,Edit_Dt,EditAction,Model_ID,Model_Cred,ModelBatch,Model_File,Model_Dt,Model_Note,Model_LOD,Survey_Dt,Survey_Src,Centr_Lat,Centr_Lon,Gnd_El_Ft,Z_Max_Ft,Z_MIn_Ft,Height_Ft,Tile_ID,Parcel_ID,Struct_ID,StructUse,GoogleLnk,NearMapLnk,Struct_Lnk,Parcel_Lnk,chgAction,chgStatus,chgStatDt,chgStatSrc,chgQAIssue,chgFlag,ChgEdBatch,RecInitUsr,RecInitDt,ChgFlagger,ChgFlagDt
28 32 CROSS ST,Building,0,,Current,,,,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_I62JGAC,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3634008354,-71.0569098819,9.84,36.0000588333,7.00011683334,26.1600588333,BOS_H_4,0302460000,,,"https://www.google.com/maps/search//@42.3614008353552,-71.0569098818776,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3634008353552,-71.0569098818776,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302460000,,,,,,,,,,,
46 50 CROSS ST,Building,0,,Current,19200101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_RGR0OER,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3633165191,-71.0565208521,9.84,89.9999508333,7.00011683334,80.1599508333,BOS_H_4,0302458000,,,"https://www.google.com/maps/search//@42.3613165191491,-71.0565208521028,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3633165191491,-71.0565208521028,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302458000,,,,,,,,,,,
60 STATE ST,Building,0,,Current,19770101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_W6H0F9U,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3594140663,-71.0562694379,9.84,526.500062083,2.00012683334,516.660062083,BOS_H_4,0303685000,,,"https://www.google.com/maps/search//@42.3574140663383,-71.0562694378781,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3594140663383,-71.0562694378781,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303685000,,,,,,,,,,,
CLINTON ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_LWERYYN,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.359822181,-71.0562792253,9.84,28.0000748333,2.00012683334,18.1600748333,BOS_H_4,0303670000,,,"https://www.google.com/maps/search//@42.3578221809672,-71.0562792253089,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3598221809672,-71.0562792253089,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303670000,,,,,,,,,,,
10 10A MARSHALL ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_49EEKMF,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3616175375,-71.0567570305,13.12,52.5000258333,5.00012083334,39.3800258333,BOS_H_4,0303346000,,,"https://www.google.com/maps/search//@42.359617537464295,-71.0567570304738,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3616175374643,-71.0567570304738,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303346000,,,,,,,,,,,
88 - 98 BLACKSTONE ST,Building,0,,Current,,,,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_K7ZD1EC,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3616014903,-71.0565369181,11.8570514288,70.4999898333,7.00011683334,58.6429384045,BOS_H_4,,,,"https://www.google.com/maps/search//@42.359601490253795,-71.0565369180581,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3616014902538,-71.0565369180581,21.00z,1d/3D",,,,,,,,,,,,,
22 - 14 MARSHALL ST,Building,0,,Current,19990101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_42KPW4W,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3613565864,-71.0568213027,9.84,70.4999898333,7.00011683334,60.6599898333,BOS_H_4,0303353000,,,"https://www.google.com/maps/search//@42.3593565864294,-71.0568213026573,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3613565864294,-71.0568213026573,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303353000,,,,,,,,,,,
Boston Public Market at 136 Blackstone Street,Building,1659,http://www.bostonplans.org/projects/development-projects/Boston-Public-Market-at-136-Blackstone-Street,Current,20030101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_7Q5DI9I,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3621661232,-71.0575313545,13.12,145.999838833,7.00011683334,132.879838833,BOS_H_4,0302573000,,,"https://www.google.com/maps/search//@42.360166123169996,-71.0575313545416,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.36216612317,-71.0575313545416,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302573000,,,,,,,,,,,
31 - 35 UNION ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_DSECHCS,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.361163881,-71.0567033352,9.84,91.9999468333,2.00012683334,82.1599468333,BOS_H_4,0303355000,,,"https://www.google.com/maps/search//@42.3591638809567,-71.0567033351981,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3611638809567,-71.0567033351981,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303355000,,,,,,,,,,,
54 68 BLACKSTONE ST,Building,0,,Current,19750101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_KQ5R1N6,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3608911473,-71.0563590681,9.84,108.499913833,2.00012683334,98.6599138333,BOS_H_4,0303365000,,,"https://www.google.com/maps/search//@42.3588911472557,-71.0563590680599,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3608911472557,-71.0563590680599,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303365000,,,,,,,,,,,
23 - 27 UNION ST,Building,0,,Current,,,,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_D0LU5BZ,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3611288515,-71.0564740247,9.84,23.0000848333,2.00012683334,13.1600848333,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3591288515399,-71.0564740247459,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3611288515399,-71.0564740247459,21.00z,1d/3D",,,,,,,,,,,,,
CONGRESS ST,Building,0,,Current,,,,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_G1HHWEI,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3598631612,-71.056738429,13.12,23.0000848333,5.00012083334,9.88008483334,BOS_H_4,0303687000,,,"https://www.google.com/maps/search//@42.3578631612141,-71.0567384289869,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3598631612141,-71.0567384289869,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303687000,,,,,,,,,,,
45 - 55 UNION ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_ZQTDDZK,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3616066703,-71.0570461681,13.12,81.9999668333,7.00011683334,68.8799668333,BOS_H_4,0303347000,,,"https://www.google.com/maps/search//@42.359606670332596,-71.0570461680767,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3616066703326,-71.0570461680767,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303347000,,,,,,,,,,,
43 65 STATE ST,Building,0,,Current,19830101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_A3LLRPI,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3587199034,-71.0566091965,16.0445229589,29.5000718333,11.5001078333,13.4555488744,BOS_H_4,0303870000,,,"https://www.google.com/maps/search//@42.3567199033647,-71.0566091964623,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3587199033647,-71.0566091964623,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303870000,,,,,,,,,,,
132 130 PORTLAND ST,Building,0,,Current,19100101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_3SIQ43A,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3635041988,-71.061020514,9.84,67.4999958333,3.50012383334,57.6599958333,BOS_H_4,0301664000,,,"https://www.google.com/maps/search//@42.3615041988352,-71.0610205139785,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3635041988352,-71.0610205139785,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301664000,,,,,,,,,,,
121 127 PORTLAND ST,Building,0,,Current,20160101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_BMAUIX9,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3636240611,-71.0605446164,9.84,111.499907833,3.50012383334,101.659907833,BOS_H_4,0301633000,,,"https://www.google.com/maps/search//@42.361624061133,-71.0605446163866,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.363624061133,-71.0605446163866,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301633000,,,,,,,,,,,
158 150 FRIEND ST,Building,0,,Current,20120101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_O1DME4Y,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3632927747,-71.0598772716,9.84,26.0000788333,5.00012083334,16.1600788333,BOS_H_4,0301628000,,,"https://www.google.com/maps/search//@42.3612927746509,-71.0598772715522,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3632927746509,-71.0598772715522,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301628000,,,,,,,,,,,
FRIEND ST,Building,0,,Current,,,,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_GY16PFE,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3633409656,-71.0599756737,9.84,19.5000918333,5.00012083334,9.66009183334,BOS_H_4,0301639000,,,"https://www.google.com/maps/search//@42.3613409655836,-71.0599756737015,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3633409655836,-71.0599756737015,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301639000,,,,,,,,,,,
MERRIMAC ST,Building,0,,Current,,,,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_Z31YYMF,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3633173824,-71.0603756494,9.84,19.5000918333,5.00012083334,9.66009183334,BOS_H_4,0301632000,,,"https://www.google.com/maps/search//@42.361317382412494,-71.0603756493797,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3633173824125,-71.0603756493797,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301632000,,,,,,,,,,,
80 74 CANAL ST,Building,0,,Current,19200101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_T48JQ6R,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.363741107,-71.0597404623,9.84,112.999904833,3.50012383334,103.159904833,BOS_H_4,0301623000,,,"https://www.google.com/maps/search//@42.3617411070261,-71.0597404622598,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3637411070261,-71.0597404622598,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301623000,,,,,,,,,,,
State Service Center,Building,0,,Current,19970101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_ZSX5KJ9,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3625934146,-71.0631118265,9.84,154.000150917,5.00012083334,144.160150917,BOS_H_4,0301686000,,,"https://www.google.com/maps/search//@42.3605934145822,-71.063111826453,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3625934145822,-71.063111826453,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301686000,,,,,,,,,,,
115 CAMBRIDGE ST,Building,0,,Current,19970101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_J37HRM7,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3614576365,-71.0629937172,39.36,52.5000258333,21.5000878333,13.1400258333,BOS_H_4,0301686000,,,"https://www.google.com/maps/search//@42.3594576365184,-71.0629937172452,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3614576365184,-71.0629937172452,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301686000,,,,,,,,,,,
115 CAMBRIDGE ST,Building,0,,Current,19970101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_HXPL7KH,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3631129388,-71.0621690572,9.84,51.0000288333,23.0000848333,41.1600288333,BOS_H_4,0301686000,,,"https://www.google.com/maps/search//@42.3611129387716,-71.0621690572434,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3631129387716,-71.0621690572434,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301686000,,,,,,,,,,,
115 CAMBRIDGE ST,Building,0,,Current,19970101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_NC11I37,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.363056981,-71.0622387768,9.84,54.0000228333,28.0000748333,44.1600228333,BOS_H_4,0301686000,,,"https://www.google.com/maps/search//@42.3610569810228,-71.0622387767847,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3630569810228,-71.0622387767847,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301686000,,,,,,,,,,,
Suffolk County Courthouse,Building,0,,Current,19970101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_JJGAZSP,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3629372179,-71.0616848736,9.84,149.500159917,5.00012083334,139.660159917,BOS_H_4,0301686000,,,"https://www.google.com/maps/search//@42.3609372179098,-71.0616848735604,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3629372179098,-71.0616848735604,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0301686000,,,,,,,,,,,
15 NEW CHARDON ST,Building,0,,Current,19680101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_TF01PAE,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3618313207,-71.0621717549,29.52,188.500081917,20.0000908333,158.980081917,BOS_H_4,0302621000,,,"https://www.google.com/maps/search//@42.3598313207404,-71.0621717549442,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3618313207404,-71.0621717549442,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302621000,,,,,,,,,,,
25 NEW CHARDON ST,Building,0,,Current,19680101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_7UTERBF,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3621260922,-71.0617500698,19.68,122.999884833,13.5001038333,103.319884833,BOS_H_4,0302622000,,,"https://www.google.com/maps/search//@42.360126092162396,-71.0617500698297,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3621260921624,-71.0617500698297,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302622000,,,,,,,,,,,
31 NEW CHARDON ST,Building,0,,Current,19700101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_Q6NYZS4,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3623914379,-71.0613220392,16.4,70.4999898333,8.50011383335,54.0999898333,BOS_H_4,0302645000,,,"https://www.google.com/maps/search//@42.360391437943996,-71.0613220391793,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.362391437944,-71.0613220391793,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302645000,,,,,,,,,,,
40 -50 BOWKER ST,Building,0,,Current,19490101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_1DV26BR,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3622501143,-71.0608184768,13.12,93.4999438333,7.00011683334,80.3799438333,BOS_H_4,0302644000,,,"https://www.google.com/maps/search//@42.360250114288995,-71.0608184768454,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.362250114289,-71.0608184768454,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302644000,,,,,,,,,,,
40 NEW SUDBURY ST,Building,0,,Current,19700101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_IS1NO9W,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3618239309,-71.0603125132,19.68,96.9999368333,15.0001008333,77.3199368333,BOS_H_4,0302626000,,,"https://www.google.com/maps/search//@42.3598239308692,-71.0603125131705,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3618239308692,-71.0603125131705,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302626000,,,,,,,,,,,
25 31 HAWKINS ST,Building,0,,Current,19650101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_DFGLIHN,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3619544604,-71.060731189,20.8190598174,36.0000588333,15.0001008333,15.180999016,BOS_H_4,0302640000,,,"https://www.google.com/maps/search//@42.359954460412794,-71.0607311889696,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3619544604128,-71.0607311889696,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302640000,,,,,,,,,,,
25 31 HAWKINS ST,Building,0,,Current,19650101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_MDLXLZN,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.362023287,-71.0606145943,19.68,36.0000588333,11.5001078333,16.3200588333,BOS_H_4,0302640000,,,"https://www.google.com/maps/search//@42.3600232870062,-71.0606145943011,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3620232870062,-71.0606145943011,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302640000,,,,,,,,,,,
25 31 HAWKINS ST,Building,0,,Current,19650101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_FYW1LXN,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3619832687,-71.0605492122,19.68,42.5000458333,13.5001038333,22.8200458333,BOS_H_4,0302640000,,,"https://www.google.com/maps/search//@42.359983268668195,-71.060549212194,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3619832686682,-71.060549212194,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302640000,,,,,,,,,,,
25 31 HAWKINS ST,Building,0,,Current,19650101,"Boston Assessor, 2018",,,pbcGIS,20170824,Extended bottom by 8 feet,BOS_57XRP16,Cybercity3D,9/14/2014,"Miscellaneous GeoDatabase Feature-Classes, Assimilated by pbcGIS",20140914,,2,20120401,Photogrammetry by Infotech,42.3619068469,-71.0606746704,22.9318253664,42.5000458333,15.0001008333,19.5682204669,BOS_H_4,0302640000,,,"https://www.google.com/maps/search//@42.3599068469349,-71.0606746704414,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3619068469349,-71.0606746704414,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0302640000,,,,,,,,,,,
